Author,Review,Rating,Restaurant,Location
omichael,"Satisfying, basic, casual Mexican fare. Better than many Mexican joints in Kuala Lumpur. Enjoyed the food but was a bit frustrated with the servers' gap of knowledge in the menu - asked for the kid's menu and was told there isn't one, only …MoreSatisfying, basic, casual Mexican fare. Better than many Mexican joints in Kuala Lumpur. Enjoyed the food but was a bit frustrated with the servers' gap of knowledge in the menu - asked for the kid's menu and was told there isn't one, only to be given it later with little explanation.Also asked about a few menu items and the response was ""I don't know"". It's okay for a server to not know, but I feel the next step should be for them to go and find out, rather than leave the customer hanging.Still a good meal overall.","Rated 4.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
Nicolas,"Great bar, great food, great owner & staff. Just GREAT!","Rated 5.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
Wendy,The platter for 2 is quite small. Specially for the price.,"Rated 3.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
Ingvar Jelle,This is what has been missing in Langkawi  Real authentic Mexican food. Delisious!!!!!,"Rated 5.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
ida wayan suarjaya,"Very good Mexican food in langkawi , been trying the combo and it was very nice. Recommended","Rated 4.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
Hannah R,"We had a lovely time here on New Year’s Eve despite the MCO! The team were incredibly friendly and the food and cocktails were lovely, especially the frozen daiquiris! We had a few issues with the bill, but Annie and her team were so …MoreWe had a lovely time here on New Year’s Eve despite the MCO! The team were incredibly friendly and the food and cocktails were lovely, especially the frozen daiquiris! We had a few issues with the bill, but Annie and her team were so helpful in resolving this, and as a result we will most definitely return next time we are in Langkawi!","Rated 5.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
Erik Lindberg,"Really good Mexican food! High up with a good view and a nice atmosphere. Just missed the sunset, but I guess it would have been great. Friendly staff and no problems making extra plain bread for the kids. Definitely worth all those steps!","Rated 4.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
Fut 360,"Amazingly helpful staff and great food. I was full but couldn't resist having my 2nd taco! The drinks were refreshing all the while amazing cocktail presentation. When the bill came in, it was great value for money. 10 of 10 would go again","Rated 5.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
Kendi Paet,Really nice place with fantastic view and food!,"Rated 5.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
Pravin Eswaran,"Good and romantic place, was good although the price was quite expensive","Rated 5.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
Michelle Tan,Very friendly staff and the tacos were good,"Rated 5.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
Morbid Angel,"Mega delicious, excellent service , very nice environment on the top of the building with great view over the island.","Rated 5.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
Donna Lamb Bowyer,Nice location for a sunset drink. Taco Tuesday was yummy!,"Rated 5.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
Stephen Chong,Been here before and will always come back. Food and staff are great,"Rated 5.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
Just In Credible,I've given up on Mexican food in Malaysia. Good service & view from the rooftop though.,"Rated 3.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
Griffin o'rourke,"Food and cocktails tasty, service was well off the mark - completely forgotten about at points in the dinner service, twice the card machine was allegedly ""out of order"" so had to pay cash both times. Staff standing about chatting when customers are trying to get their attention.","Rated 3.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
Naresh Kumar,Good ambiance and great service as well as food!,"Rated 5.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
Veronika Dancs - Ruzsás,"I was absolutly surprised. Honestly, I did not calculate on the excellent impression but I was positively diappointed. The sunset scenery was amazing. The food was delicious (I've eaten a chicken quesadilla, my boyfriend a beef taco) good portion and the serving was also in a good taste. Congrats! I can only recommend :)","Rated 5.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
Stephanie Ferretti,Really good food! Service super good! I recomend!,"Rated 5.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
Abhishek Goyal,Just amazing food,"Rated 5.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
Laura Crossley,Honestly very difficult to describe how long it took to get a ginger ale and a milkshake. Was served food which immediately was really good but quite spicy. Ordered both drinks and waited 30 minutes before a can of pop and one milkshake …MoreHonestly very difficult to describe how long it took to get a ginger ale and a milkshake. Was served food which immediately was really good but quite spicy. Ordered both drinks and waited 30 minutes before a can of pop and one milkshake arrived. Milkshake was terrible BTW. Also enchilada was good but Very small.Unfortunately will not reccommend.,"Rated 2.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
riad boudjerada,"Over priced.. Not sure if I just had a shawarma or a borito... Small bite for After RM35 I'm still super hungryI give 3 stars only because the service was great. Of the boys read this, the 2 ladies are you assets","Rated 3.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
Nurdidar tavukçuoğlu,"This Mexican place in Langkawi is just awesome! The food is so tasty and for the price more than fair…and not to forget the sunset view on the rooftop where the restaurant is located! One of the best Mexican place ever been, absolutely recommended!","Rated 5.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
Nicholas Christopher,"The food is good, band is awesome~!","Rated 5.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
Rob Hopkins,"Up a few stairs, go right up to the rooftop for a great view of the beach & the strip! Good Mex food, very tasty, muy garlic salsa & tasty vegetarian options (mixed veg platter is excellent) with the lights of Langkawi spread before you.","Rated 5.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
Michael Schneider,"Very good authentic mexican food with a nice view on the rooftop terrace. No elevator, so you have to walk up the stairs, but it is worth the food and the view, especially for the sunset.","Rated 5.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
Florance Tanivill,Over priced for the quality.  But the quesadilla was ok..,"Rated 1.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
Merja Koskinen,"Nice place on the roof. Thete was only sparking wine but red wine was good. Food tasty, both main course and desert. Ice cream is good, made in Langkawi. You can watch the wiev and sunset there. Staff just learning but going on their rocky road serving for turists. Highly recomended place to enjoy.","Rated 4.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
Dominique Wilson,"Being married to a man that would put chillis on his cornflakes if I let him, i do try my best to attempt spicy food. However, kfc is spicy for me so you can feel my pain when he suggested this place! But my god best Mexican I’ve ever had, …MoreBeing married to a man that would put chillis on his cornflakes if I let him, i do try my best to attempt spicy food. However, kfc is spicy for me so you can feel my pain when he suggested this place! But my god best Mexican I’ve ever had, the daiquiris were heaven scent, the nachos were insane and the enchiladas (even with a kick) were to die for!! Did I mention I ate ever single drop! And I got a 25% discount on the ice cream store downstairs with the purchase receipt for dessert! I almost forgot the view... wow just check out the pics","Rated 5.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
Stiaan Laubscher,Very delicious food and beautiful sunset viewing spot.,"Rated 5.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
Mario Meijsen,"This place has a wonderful view, overlooking Cenang Beach. Their menu has a great selection. The food is well prepared and presented. The service from the staff is top notch and the pricing is very fair.","Rated 4.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
Abdullah Alshawaf,"Average restaurant. But if tour craving for a Mexican Resturant in langkawi, its worth paying a visit. …MoreAverage restaurant. But if tour craving for a Mexican Resturant in langkawi, its worth paying a visit.The Resturant sits on the roof of the building. we enjoyed it. However, the stairs was a hustle.","Rated 3.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
Poppy,"Rubbish. Portions are tiny, bland, non authentic and really expensive. We went for veggy food, following the big ‘vegetarian food’ signs on the street, paid the most we have for a meal in whole of SE Asia and left hungry. Most was …MoreRubbish. Portions are tiny, bland, non authentic and really expensive. We went for veggy food, following the big ‘vegetarian food’ signs on the street, paid the most we have for a meal in whole of SE Asia and left hungry. Most was undercooked, not spiced or really dry. The ‘tray of salsas’ is a tiny spoon of salsa and two chilli sauces. Poor","Rated 1.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
MiniMac Farfelkoggel,"Food was frikkin delicious and the drinks where aaaawesome and really good.  Loved the food and drinks.  Could also smoke there.  It was clean and nice, the employees where really polite and nice.And The restaurant is on a roof top. Really cool😊","Rated 5.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
Krishna Kumar,"Awesome food, nice rooftop view n family time","Rated 5.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
Frank UPP,Great seaview. Food is delicious. They have special offers every day like serve all you can eat wraps all night long. Waiters are very nice.,"Rated 5.0 out of 5,",El Toro Langkawi - Mexican Bar & Grill,"Cenang Mall, FF4, Lot 2605, Jalan Pantai Cenang Pantai Cenang, Langkawi, Kedah"
