Author,Title,Review,Rating,Dates,Restaurant
MapleandCinnamon,Very tasty!,"Very good food at a very good price! The service is great, very welcoming. Definitely recommend trying it.",5,Reviewed 1 August 2019 ,Alhamdulillah Restaurant
"sandykemperPerth, Australia",Amazing food,A really nice Restaurant! The food was so good that we came back again the next day. Highly recommended!Show less,5,Reviewed 1 August 2019 ,Alhamdulillah Restaurant
Fiq35,"GOOD FOOD, FRIENDLY OWNER","The food was great, the chicken with the arabic rice is tender and the kebab was well seasoned. The owner is very friendly and engaging. Would like to come back again soon",5,Reviewed 30 July 2019 ,Alhamdulillah Restaurant
Lama S,"Good Food, Good Service",The owners did an outstanding job serving our group of 14 people and the food tasted great... best of luck,5,Reviewed 26 July 2019 ,Alhamdulillah Restaurant
Penr15The Netherlands,Good falafel,"We went here twice in a week and both times the food was excellent. Great falafel, hummus and chicken shoarma. The restaurant is family owned with a small kitchen and can get busy, but we were lucky both times. The owner is pleasant and there is free wifi available. Clean interior. Highly recommended for a simple but delicious meal.Show less",5,Reviewed 26 July 2019 ,Alhamdulillah Restaurant
"FlovechFrankfurt, Germany",Go there even if taxi drivers recommend sth else,Had the best Shawarma and Hummus ever and already visited the place twice. Dont get fooled by the taxi drivers that want to bring you different restaurants as they work on a commission basis. We told this to the owner and he confirmed that other restaurants pay the taxi drivers to recommend there place - Alhamdulillah Restaurant doesnt do this and is unbelievable good.Show less,5,Reviewed 23 July 2019 ,Alhamdulillah Restaurant
iiayman,THE BEST OF THE BEST OF THE BESTEST,Nothing but the best Arabic resturant you will ever try ! Responsible prices and good services with the best taste . BUT PLEASE NOTE THAT :1- The orders take time because it is FRESH made ( home cook ) which was fine for me . 2- they have an order if you want it you will have to order it a day before . 4- Kabab and shawerma is really recommended and have not tasted as good as theirs . 3- VALUE OF MONEY AND WAITING . Show less,5,Reviewed 23 July 2019 ,Alhamdulillah Restaurant
vegista_uae,Good Arabic food place ,"Very simple ambience and good service . We ordered Hummus , Falafel , Fattoush and soft drinks . The quantity served is good for the price charged . Taste was also good .",4,Reviewed 21 July 2019 ,Alhamdulillah Restaurant
"khalids191Edmonton, Canada",Best shawerma ,"Best shawerma I have had in a long time.Great food, great service and very clean.A must go to for a full Lingkawi experience Show less",5,Reviewed 19 July 2019 ,Alhamdulillah Restaurant
amzshaky,Excellent Service!,My husband and I visited this lovely Arabic restaurant on our honeymoon 3 times! They have a nice menu something for everyone to try... food is made to perfection and service was great every time! We thoroughly enjoyed our visits and will definitely be going back again if we visit Langkawi in the future. Definitely worth trying if you visit this beautiful Island. :)Show less,5,Reviewed 18 July 2019 ,Alhamdulillah Restaurant
"FAIISAL_OYMedina, Saudi Arabia",Excellent ,The food is wonderful.. taste good.. fresh and well prepared. And that’s coming from someone who lives in the Middle East.The owner is very nice gentleman who greeted us warmly. Definitely worth the time and money you spend here.Hopefully I’ll have a chance to visit again.Show less,5,Reviewed 17 July 2019 ,Alhamdulillah Restaurant
Hikka123,Best shawarma I’ve ever had,Found the restaurant as it was number 1 on trip advisor and it definitely did not disappoint. Great end to the holiday enjoying some delicious chicken shawarma as well as other home cooked dishes. Highly recommend this place to anyone visiting or even locals!Show less,5,Reviewed 16 July 2019 ,Alhamdulillah Restaurant
Nadia Van Camp ... TBarcelona,Best shawarma,"Best shawarma ever and very friendly people! Food is prepared by the lady of the house, real Syrian food.Show less",5,Reviewed 15 July 2019 ,Alhamdulillah Restaurant
Suuultan,Best food in Langkawi,"This restaurant was probably one of the cleanest on the island. The food was very flavoursome but not overbearing, enabling everyone to enjoy the dishes. We had hummous, fries, chicken + rice, salad and falafel. We all enjoyed our meals immensely. The owner was very friendly and made us feel very welcome. You won't regret it, be sure to have a meal here!!Show less",5,Reviewed 4 July 2019 ,Alhamdulillah Restaurant
Dursunnnz,Best food in Langkawi,"I went here for dinner with my family. Its very cheap and delicious. We were sad that we discovered this place on our last night in Langkawi. I had the chicken with the rice; my daughter had the falafel. Very tasty food!!! The owner was very polite and we had a great chat. Definitely recommend this place, you won't be disappointed!!Show less",5,Reviewed 4 July 2019 ,Alhamdulillah Restaurant
Farhan A,Very Authentic and value for money ,5 Stars ...Excellent Food with taste and value for money.I tried the falafel and shawerma and both were Amazing !,5,Reviewed 2 July 2019 ,Alhamdulillah Restaurant
eidalgara,The taste is average and overpriced ,"The taste is average , nothing surprised me .It’s not worth for what you pay, I will not come bake طعم الأكل عادي جدا والأسعار مبالغ فيها ربع دجاجة مع رز 27 رينجت Show less",2,Reviewed 1 July 2019 ,Alhamdulillah Restaurant
"Marie NPerth, Australia",Full of flavour,My partner and I had just arrived in Langkawi and needed an evening meal after travelling all day. I had read about this place on Trip Advisor so went there on others recommendations. It didn't disappoint. The food was full of flavour. I had the falafels which we very yummy and freshly made. My partner had the chicken with Arabic rice which was so full of flavour. The meal was filling. The service was really - lovely friendly people. You may have to wait for your meal as they do make it fresh but they tell you that before you order. We used the maps on our phone to find it as there are no street signs anywhere. It is near the water front quite close to the Baron Resort complex. The falafel was 15 MRY and my partners meal was 27 MYR we also had a side of rice that was 12 MYRShow less,5,Reviewed 1 July 2019 ,Alhamdulillah Restaurant
MathetCaro,Amazing service and food,The food was really good and the waiters were super nice. It is relatively cheap and really delicious !,5,Reviewed 30 June 2019 ,Alhamdulillah Restaurant
94djamelm,delightful experience!,"The food was delicious, and the staff was very friendly. Would definitely recommend this place when in Langkawi!",5,Reviewed 24 June 2019 ,Alhamdulillah Restaurant
S1561HCamyw,Very Tasty Food a must visit!,Well worth a visit! The food was delicious and the hospitality was great! If we had longer in Langkawi we would definitely make a return visit,5,Reviewed 23 June 2019 ,Alhamdulillah Restaurant
"SerhatSozen92Rotterdam, The Netherlands",Definitely a must visit in langkawi!,"Me and my wife visited today this restaurant based on the tripadvisor reccommendations. I trully can say, glad that we visit it! We enjoyed in a warm hospital environment of our delicious food! This restraunt does only serve fresh, so not warming up. For all the langkawi visitors: your holiday is not completed if you don't visit this place!Show less",5,Reviewed 22 June 2019 ,Alhamdulillah Restaurant
"JamieM1988Bearsden, United Kingdom",Good food,We enjoyed our meal here but are thoroughly confused over how this is the number #1 place in Langkawi. The food was freshly prepared for each table (so there will be a wait which is made clear on arrival). The food was quite plain and while tasty doesn’t give a wow factor that you might expect from the highest rated restaurant in a location. Show less,4,Reviewed 22 June 2019 ,Alhamdulillah Restaurant
"Yellow_GumbootsMudgee, Australia","Good food, great hospitality!","We visited today for a late lunch at about 3. We arrived just as they were opening but the owner and his father were very warm and welcoming. You can tell there’s a lot of love here. From the owner to his country, Syria, and between the family members. And especially into the food.The meal was great. We had the hummus, the chicken shawarma, the chicken shish tawook and the beef kofta things. All were beautiful and the owner has some great recommendations about the meals, the rice and having the chips with the hummus (yum!).Well worth the trip from Cenang Beach!!! If we have time we’ll definitely be back! Hope the business goes well!Show less",5,Reviewed 16 June 2019 ,Alhamdulillah Restaurant
tamialvarez,Delicious hummus,"Fantastic place, food and owner. If you try once, you will come back for sure during your holiday! Falafel and hummus totally recommended. All the best for Ramy and his family!Show less",5,Reviewed 13 June 2019 ,Alhamdulillah Restaurant
