Restaurant,Review_Count,Avg_Star_Rating,Avg_Aspect_Ambience,Avg_Aspect_Cleanliness,Avg_Aspect_Food,Avg_Aspect_Location,Avg_Aspect_Price,Avg_Aspect_Service,Avg_Aspect_Waiting Time
Bonzer Restaurant_Kingwood Hotel,21,3.4285714285714284,0.4019,,0.3046893939393939,,0.0,0.3302,0.0
Boon Leong Food Corner,2,3.0,,,0.43095,,,,
Boon Signature Roast Pork,106,2.7264150943396226,-0.1468,0.4404,0.10862340136054421,-0.1027,0.039028571428571426,-0.3120904761904762,0.0
Boran (Seapark) - Classic Thai Street Food,88,2.5568181818181817,,,0.1264641463414634,,0.07197777777777777,0.03357777777777778,0.0
Boran Classic Thai Street Food,3,2.3333333333333335,,,0.2202,,,,
Borneo Delight,47,2.7872340425531914,,,0.06335466666666667,0.0,0.0,0.2154,0.0
Boss Curry House,8,3.0,,,0.18469285714285716,0.0,0.296,,0.3182
Botanica + Co at Bangsar South,106,2.8773584905660377,0.3926290322580645,,0.17849525827280066,0.18621666666666667,-0.1589,0.0864212,0.042460000000000005
Botanica+Co Restaurant & Bar,54,2.259259259259259,0.43477499999999997,0.0,0.08985511904761904,0.1591,0.30354000000000003,-0.08204573412698413,0.0
Bottle & Glass Cafe & Bar,7,3.5714285714285716,,,0.4404,,,0.0,
Bottle & Glass: The Seafood Bar,1,1.0,0.4215,,,,,,
Brasserie 25,47,3.4468085106382977,0.38980555555555557,,0.11080833333333333,0.0,0.26632500000000003,0.24353409090909092,0.13099999999999998
Brasserie Fritz,5,3.0,0.5911500000000001,,0.3785,,,0.4404,0.0
Brazzo By The Bay,2,3.5,,,,,,0.2553,
Brazzo By The Bay Restaurant,1,3.0,0.0,,,,,,
BreadFruits,16,2.625,,,0.1938625,,0.4404,-0.07646666666666667,0.14049999999999999
Breakfast Thieves,28,2.7857142857142856,0.4323166666666667,,0.2337602614379085,0.4215,-0.27115,0.33118,0.0
Breakfast at 7,1,3.0,,,0.2155,,,,
Breeks Cafe,11,2.5454545454545454,,,0.17245555555555556,,0.0,0.16194999999999998,
Bref by Darren Chin,3,3.6666666666666665,,0.1779,0.391325,-0.3182,,0.0,
Breizh Up - CLOSED,37,3.918918918918919,0.0,,0.291415625,0.0,-0.18076666666666666,0.3084761904761905,0.0
Breizh Up Langkawi,17,3.235294117647059,,,0.33108333333333334,,,0.2687,
Bricks & Barrels,19,2.3157894736842106,0.24656666666666668,,0.17126666666666668,-0.4939,,0.24695,0.0
Bricks & Barrels Ipoh,89,3.033707865168539,0.2247375,0.0,0.3619136363636363,0.0,0.0,0.014100000000000001,
Bridge Street Prawn Noodle 正宗橋頭福建蝦麵,70,3.3,,0.4404,0.2540395833333333,0.0,0.1468,0.46715,0.0
Brotzeit German Bier Bar & Restaurant Sunway Pyramid,46,3.1956521739130435,0.04813333333333334,,0.192165625,0.0,0.23455499999999999,0.35649375,0.0
Brunch2Wine,5,2.4,0.0,,-0.064,,,0.01695000000000002,
Brussels Beer Cafe,24,2.5833333333333335,,,0.19276923076923078,,,0.13709,0.2202
"Brussels Beer Cafe, Gurney Paragon",44,2.8636363636363638,0.0,,0.33766,,0.0,0.12232000000000001,0.6249
Bubble Bee Cafe,9,3.6666666666666665,0.5232,,-0.5423,,,0.21075,
Bukit Mata Seafood Restaurant,5,3.4,0.0,,0.33335000000000004,0.0,,0.4404,
Bukit Mata Seafood Restaurant Sdn Bhd,94,3.1914893617021276,,,0.20331521739130434,-0.5423,0.2342857142857143,-0.14038571428571428,0.0
Bulldog,32,3.8125,0.30215,,0.18272391304347826,,0.186525,0.28945,0.0
Bulldog Malacca,37,3.4864864864864864,0.30228,,0.22571190476190478,,0.2155,0.38374,0.0
Buns & Noodles,34,3.176470588235294,0.43095,,0.2532035714285714,,-0.111,0.211125,0.0
Buns Burger Bar,5,2.8,0.3612,,0.1101,0.4404,0.0,0.039599999999999996,0.4404
Burger King KLIA2,4,3.25,,,0.4404,,,,
Burps & Giggles,121,3.1818181818181817,0.28350517241379314,,0.16145825757575757,0.2083,-0.022740000000000003,0.28757916666666666,0.0
Busaba,9,2.4444444444444446,0.4215,,0.1736856084656085,0.0,0.0,0.13445,0.0
Busaba Thai - Sunway Hotel Resort & Spa,28,2.642857142857143,0.48710000000000003,,0.15533166666666667,,0.0,-0.14874166666666666,0.0
Busdriver.Cafe,1,5.0,,,,,,,
Busdriver.cafe,3,5.0,0.4404,,0.4967,,,0.4939,
Butcher Carey,4,3.25,0.0,,-0.013512499999999997,,0.0,0.0,
Butterscotch & Co,1,4.0,,,,,,0.0,
Byblos Cafe & Lounge,7,2.142857142857143,,,0.3234458333333333,0.2997,,-0.023199999999999995,
C.A.T.S Cafe (JB) - Cats At Their Sanctuary,54,3.259259259259259,0.5719,,0.28976875,0.20095,0.063825,0.34363750000000004,0.31245
CATS Cafe JB - Cats At Their Sanctuary,8,3.625,,0.0,0.1591,,0.0,0.2202,-0.148
"CEDAR on 15, Impiana KLCC Hotel",34,3.323529411764706,0.266,,0.21113984126984128,0.32456666666666667,0.2083,0.27335000000000004,0.09608333333333334
CHAKORI 二奶冰室,29,3.1379310344827585,0.5097222222222222,,0.2637285714285714,,,-0.12040000000000001,
CHOPSTICK GARDEN Icom Square Pending,31,3.161290322580645,,,0.07024999999999999,0.5106,,0.43095,
CRC Restaurant,84,2.869047619047619,0.0,,0.22565769230769234,0.29295,0.06291428571428571,-0.004550000000000004,0.0
CREAM by ChinChin,11,3.727272727272727,,,0.14049999999999999,,0.0,0.272875,0.0
Cafe 1965,1,5.0,,,,,,,
Cafe BLD at Renaissance Johor Bahru Hotel,113,3.0707964601769913,0.3692857142857143,,0.10604183441558442,,-0.08325,0.22164999999999999,0.0
Cafe Bonobo Coffee Shop & Waffles,3,1.6666666666666667,,,0.4404,,,-0.5423,
Cafe Cafe,38,3.289473684210526,0.31255,,0.20099499999999998,-0.138625,0.053028571428571425,0.17967,0.0
Cafe Capitol,4,2.75,0.0,,0.0,,0.0,,
Cafe ETC,56,3.732142857142857,0.3041125,,0.27242391304347824,0.1953,0.08231666666666666,0.2774402597402597,0.0
Cafe Food Chemistry Malaysia,1,1.0,,,,,,,
Cafe Old Market Square,6,3.5,0.0,,0.0,,,,
Cafe Racer by Grillbar,4,3.5,0.0,,0.084625,,,0.4939,
Cafe Rosita Coffee House,23,3.217391304347826,,,0.19445454545454546,,0.12765,0.302,0.0
Cafe Tryst,9,3.111111111111111,0.4215,,0.5326500000000001,0.46715,,0.4939,
Cafe de Paris,19,3.473684210526316,0.1686,,0.33355999999999997,,0.0,0.3881428571428572,0.0
Cafe de Poulet,1,3.0,,,0.21075,,,,
Cafe de poulet,4,2.75,,,0.11564880952380953,,0.0,0.43859999999999993,
Cafe etc.,7,3.5714285714285716,0.54825,,0.27586,,0.0,0.6053999999999999,
Café Para Para,10,3.0,,,0.28595,,,0.24695,
Café Racer by Grillbar,57,3.3859649122807016,0.4827666666666666,,0.2789432098765432,0.6249,0.0,0.38922,0.0
Cameleon Vegetarian Restoran,6,3.5,,,0.0,,0.0,,-0.27115
Canai 15 Cafe - Taste of India,3,2.3333333333333335,,,0.15719,,,-0.23835,0.21230000000000002
Canard Eat & Roll,9,3.888888888888889,,,0.308125,,,,
Canning Dim Sum,158,3.632911392405063,0.41795,,0.25602267441860466,-0.11315,0.07830535714285715,0.20072446236559138,0.0
Canopy Lounge Rooftop Bar KL,204,3.3823529411764706,0.3626592592592593,,0.26477999999999996,0.1561857142857143,-0.09534000000000001,0.12777619047619046,0.16312083333333335
Canopy Rooftop Bar and Lounge,173,4.369942196531792,0.4170416666666667,,0.40293,0.3668,-0.050949999999999995,0.4338916666666667,0.13316250000000002
Canton-i,23,2.5652173913043477,,,0.16534912280701755,,0.0,0.07880000000000001,0.0
Canton-i Restaurant @ Johor Bahru City Square,43,3.0930232558139537,0.325575,,0.17537616666666667,,-0.23835,0.33696785714285715,0.0
Canvass Bistro & Bar,2,5.0,0.5719,,,,,0.6249,
Capital Cafe,5,4.0,,,0.1977777777777778,,0.0,,
Carabao Thai Restaurant,4,2.5,,,-0.025425000000000003,,,0.4404,
Caribbi Seafood Village,18,3.6666666666666665,0.21075,,-0.0552,0.5106,0.0,0.27323333333333333,
Carnaval Churrascaria,64,3.40625,0.235775,,0.24837045454545456,,0.25095,0.42343000000000003,0.0
Carvery,18,4.111111111111111,0.5571,,0.3285742424242424,,,0.56565,
Casa Cucina,5,2.6,,,0.12233333333333334,,,0.24695,0.0734
Cat's Pyjamas Burger Bar,2,4.0,,,0.44015,,,,
Causeway Bay HK Cafe,1,3.0,,,,,,,
Cawan Mas Cafe,6,2.5,,,0.0282875,,,0.32389999999999997,0.0
Cba,101,3.5643564356435644,0.23238124999999998,0.0,0.2169751282051282,0.47709166666666664,0.13714285714285715,0.3437543650793651,0.360875
Cba Restaurant,34,3.2941176470588234,0.36302,,0.11212222222222223,,,0.3051333333333333,0.0
Cedar On 15,12,3.1666666666666665,0.38095000000000007,,0.17348,,0.0,0.1485,0.0
Cedar Point Food Centre,7,2.7142857142857144,,,0.1627875,-0.2263,,,
Celestial Court,31,2.903225806451613,,,0.04162843137254902,,0.0,-0.0015066666666666672,-0.060200000000000004
Cendol Klang,10,2.1,,,0.14985,,,,0.0
Central Market,5,3.2,,,0.0,,0.0,,
Century Claypot Chicken Rice,2,4.0,,,0.4404,0.5267,,0.4939,
Ceylonese Restaurant,38,3.4210526315789473,-0.23835,,0.16811952380952383,,0.08408571428571429,0.28623333333333334,0.0
Ceylonese Restaurant Sdn Bhd,134,3.2761194029850746,0.4404,,0.21212727272727275,-0.1027,0.36083333333333334,0.3872966666666667,0.0
Cha Bo,6,3.0,0.5859,,0.19868,,0.0,0.4939,
Cha bo,20,3.35,,,0.3676185185185185,,,0.1524125,
Chak'z Grill,7,1.5714285714285714,,,0.0,,,,0.0
Chakori,3,3.0,,,-0.5423,,,,0.4404
Chakra,26,2.8461538461538463,0.0,,0.1471648148148148,0.14985,0.0,0.2182,0.0
Chakra Restaurant,88,2.7954545454545454,0.215475,,0.2009236842105263,-0.3612,0.014183333333333333,0.13667564102564103,0.0
"Chakri Palace, KLCC",113,2.256637168141593,0.09866666666666667,-0.4588,0.08602498866213151,,0.015346875000000003,0.031036525974025966,0.048933333333333336
Chalet Suisse Restaurant,5,4.8,0.0,,0.19063333333333332,,,,
Chambers Grill,97,4.412371134020619,0.366285,,0.33783091666666665,0.0,0.19063333333333332,0.4314679347826087,0.0
Chamber’s Grill,13,2.8461538461538463,0.3859416666666666,,0.1591,,,0.4920333333333333,0.0
Chamek Kopitiam BBU,34,3.176470588235294,,,0.364475,,,0.0,
Chamek Kopitiam Perling Mall,1,3.0,,,,,,0.24695,
Chamek Kopitiam taman Daya,1,5.0,,,0.0,,,0.4939,
Charcoal Grill Restaurant,14,3.2142857142857144,,,0.1819111111111111,,0.0,0.38384166666666664,0.0
Chat Masala,23,2.5652173913043477,-0.1779,-0.296,0.03357500000000001,-0.1806,0.5719,0.018737499999999997,0.0
Chateau Dionne,6,3.5,0.2023,,0.2797,,,0.0,
Chatime Pavilion,1,1.0,,,,,,,
Chatto Tea & Coffee Georgetown,28,3.607142857142857,0.4215,,0.06805142857142857,,-0.1366,0.3051333333333333,
Cheang Kee,29,4.586206896551724,0.51851875,,0.40939047619047625,,0.016858333333333333,0.43283333333333335,0.050575
Cheang Kee Restaurant,70,4.014285714285714,0.39398333333333335,,0.3537962365591398,,-0.03219999999999999,0.38188333333333335,
Chef Ammar,1,3.0,0.4215,,,,,,
Chef Anthony's Restaurant,1,1.0,,,,,,,
Chef At Home,44,3.3181818181818183,0.0,,0.26348208333333334,0.0,0.04215,0.26241875,
Chef Fatt Restaurant,39,3.0,0.2294,,0.20783333333333334,,-0.03232857142857143,0.35384166666666667,0.0
Chef at Home,7,2.4285714285714284,,,0.12079999999999999,,0.0,0.10416666666666667,
Cheotnun Korean Dessert Cafe,2,3.5,,,0.0,0.2263,,,
Chez Gaston,9,3.3333333333333335,,,0.17655333333333334,0.0,,0.0,
Chez Gaston by rendez-vous,30,3.433333333333333,0.52794,,0.14143115942028986,0.0,0.31143333333333334,0.371,0.0
Chez Papa French Bistro and Wine Bar,111,3.5315315315315314,0.39184375,,0.22157972222222222,,-0.029583333333333333,0.27374208333333333,0.042995000000000005
Chicken Cuisine Noodle House,1,3.0,,,0.0,,,,
Chicken Delight & The Coffee,1,3.0,,,,,,,
Chickilicious Miri,24,3.5,,,0.053266666666666664,,0.0,0.47550000000000003,
Chicking,30,2.566666666666667,,,0.03320357142857143,,,-0.29914,
Chicking Eating House,17,3.823529411764706,,,0.3332571428571428,,0.10606666666666666,0.31143333333333334,
Chicking Eating House - Petanak Outlet,1,3.0,,,,0.0,,,
Chili's,67,2.716417910447761,0.19761428571428571,,0.1508622857142857,,0.2202,-0.0019849206349206398,-0.01027
Chili's 1 Utama,97,2.6288659793814433,0.5232,,0.23778333333333332,,0.0,0.12963523809523808,0.0
Chill Out Sky Bar,1,1.0,,,,,0.3182,,0.0
Chillax Cafe & Bistro,59,3.1186440677966103,0.4818,,0.22237941176470588,,0.0,0.08219000000000001,0.0
Chilli Mee at Prestige Hotel,4,1.75,,,0.1796888888888889,,0.0,0.4404,
Chilli's,38,2.3157894736842106,0.5941500000000001,,-0.04271439393939394,,0.0,0.05977121212121211,0.12738
Chimmy Chummy,21,3.380952380952381,0.0,,0.2449742424242424,,0.0,0.21414999999999998,-0.5423
Chin Chin Gastropub Penang,26,2.8461538461538463,,,0.2576759259259259,,0.09094,-0.4588,0.0
Chinoz On The Park,122,2.360655737704918,0.3434,0.0,0.1264466784244562,0.34876944444444447,0.12854000000000002,0.011718300653594773,0.024794117647058824
Chin’s Stylish Chinese Cuisine,22,2.5,0.0,,0.232128125,,0.0,0.1468,-0.1027
Chir Chir Fusion Chicken Factory,5,1.6,,,0.10606666666666666,,,-0.4588,0.0
Chocha Foodstore,28,2.75,0.5037,,0.32973529411764707,,0.0,0.18614,0.0
Choco Choco,3,5.0,,,,,,0.5267,
Choice Ria,7,3.5714285714285716,,,,,0.0,,
ChokDee Thai Restaurant,25,2.68,0.4215,,0.10668214285714285,,0.1101,-0.40447500000000003,
Choon Hui Cafe,94,3.3085106382978724,0.0,,0.19107708333333331,0.10115,,-0.23102499999999998,0.10615000000000001
Chop Tiang Bee Cafe,25,3.0,0.6053999999999999,,0.209,0.0,0.0,,0.0
Chop Tiang Bee Cafe and Restaurant,2,4.0,,,0.142975,,,,
Chopstick Garden,1,1.0,,,,,,-0.4588,
Chow Kiat Bak Kut Teh,4,2.0,,,-0.39032500000000003,,,-0.4767,
Christina Ee Pineapple Tarts & Cendol,1,5.0,,,,,,0.2263,
Chuan Kee Restaurant,2,1.0,,,0.0,,,,0.0
Chuup,59,3.135593220338983,0.4939,0.4019,0.2692275862068966,,0.0,0.11886428571428573,-0.09106666666666667
Chynna,194,3.479381443298969,0.3340421052631579,,0.2605633501683502,0.3551,0.015315384615384618,0.21771223404255322,0.02936
Ciao,24,2.9166666666666665,0.29833750000000003,,0.0831147023809524,0.0,0.5719,0.23309696969696966,0.12498000000000001
Cibo at Pertam Jaya,1,4.0,0.4215,,0.5326500000000001,,,,
Cielo KL,101,2.722772277227723,0.4306090909090909,,0.17273423423423423,0.1833428571428571,0.0,0.07423538587848932,0.2083
Cielo Sky Dining & Lounge,60,4.366666666666666,0.45165,,0.4226457471264368,,0.11315,0.36623138888888884,0.1521857142857143
Cilantro Restaurant & Wine Bar,26,3.1538461538461537,0.2661222222222222,,0.322254,0.1101,0.0,0.27847999999999995,
Cili Kampung,78,2.448717948717949,0.3116333333333333,,0.2493582051282051,0.0,-0.0393,0.00426666666666667,0.0
Cili Kampung Tengah Beach,4,3.0,0.4215,,0.2263,,,-0.3612,
Cinnamon's  Fusion Cuisine,2,3.0,0.4404,,,,,,
Citi Thai Food,55,2.109090909090909,,,0.16871468253968253,,0.0,0.01697499999999999,0.0
Citrus Wine & Dine,36,3.1666666666666665,,,0.3315814393939394,,-0.296,0.24427878787878787,0.0734
City Famous Seafood Restaurant,5,1.6,,,0.1101,,0.0,,
City Square Hong Kong Kim Gary Restaurant,15,2.7333333333333334,-0.1779,,0.2796777777777778,,0.0,0.235775,0.0
City Thai Restaurant,2,3.0,,,0.054075,,,0.0,
City Thai Restaurant Sdn Bhd,2,2.0,0.4215,,0.0,,,0.4404,
Classic Nyonya Restaurant,8,3.125,,,0.04404,,0.0,,
Classic Nyonya Sdn Bhd,1,3.0,,,0.21075,,,,0.0
Claypot Restaurant,23,4.304347826086956,,,0.27315,0.0,0.1101,0.39605,0.0
CoCo's Bistro,18,3.8333333333333335,0.28099999999999997,,0.3391222222222222,0.4215,0.5984,0.5749000000000001,0.0
Coco Fika,2,5.0,,,0.4215,,,,
Coco Ichibanya,27,2.7037037037037037,,,0.04594545454545454,,0.0,-0.43784999999999996,-0.27115
Coco's Bistro,29,4.0,0.07635,,0.26707142857142857,0.3217833333333333,0.24945,0.42764285714285716,0.0
Coconut Milk,3,3.3333333333333335,,,0.21623333333333336,,,0.2202,
Coconut Shake Batu Berendam,8,3.375,,,0.2294,-0.2263,0.26632500000000003,,0.0
Cofeology Cafe & Restaurant,9,1.8888888888888888,0.3051333333333333,,0.13886666666666667,,,0.0,0.0
Coffee ETC,30,2.9,,0.4019,0.2014333333333333,,0.31845,,
CoffeeNuts Cafe,9,5.0,0.5719,,0.3771875,,,,
Coliseum Cafe,82,2.6219512195121952,0.2223066666666667,0.4404,0.08275417933130699,,0.0,0.2339,0.0
Colonial Cafe,42,2.738095238095238,0.32415,,0.15056011904761904,0.0,0.0258,0.1628735294117647,-0.039725
Colonial India Restaurant,62,2.435483870967742,-0.11722222222222223,-0.259225,0.17767564516129034,-0.0734,0.07071666666666666,0.1261153846153846,0.0
Come On Veggie Cafe 泉興素食坊,25,3.28,0.0,,0.32555,0.28595,0.0,-0.4588,
Concubine KL,1,1.0,,,0.1101,,,,
Connoisseurs Cafe,9,2.2222222222222223,-0.09975000000000002,,0.24546666666666664,0.376425,,0.12733750000000002,
Container City,5,3.0,0.4019,,0.4404,,,,0.4215
Container City Miri,93,2.935483870967742,0.35002500000000003,,0.20108076923076926,0.0,0.0,0.0,0.0
Contango,174,3.0517241379310347,0.34421999999999997,,0.16396455555555559,0.0367,0.033607142857142856,0.3283994623655914,0.0
Copo Pizzeria,3,5.0,,,0.36745,,,,
Coppola Family Pizzeria & Wine Bar,16,3.4375,0.2202,,0.2802025,,0.0,0.42650000000000005,0.0
Coppola Pizza Restaurant,37,2.7837837837837838,0.43095,,0.19616625,,0.0,0.0025444444444444356,0.0
Cor Blimey British Fish and Chips (Damansara Uptown),65,2.9692307692307693,0.105375,0.4939,0.23075178571428573,,0.0,0.2618020833333333,0.0
Corner 61,14,4.071428571428571,,,0.34140000000000004,,0.0,-0.2294,
Cottage,2,1.5,,,0.4404,,,,
Cottage Spices A Taste of Melaka,51,2.843137254901961,0.12044999999999999,,0.11269462365591397,-0.20095,-0.0320625,0.09690416666666667,0.0
Cottage Spices Nyonya Restaurant,80,3.1625,0.4215,,0.2546145833333333,,0.0303047619047619,0.12715454545454546,0.0
Country Court,3,2.6666666666666665,,,0.035061111111111105,,0.0,,0.0
Country Court New (Five loaves Two Fish),15,1.6,,,0.07143999999999999,0.0,0.0,0.2263,
Country Kitchen,3,1.0,,,,,0.0,-0.2294,
Country Kitchen 家鄉小廚,44,2.409090909090909,,0.0,0.19719444444444445,0.0,-0.059199999999999996,-0.32232714285714287,0.0
Cowan Street Ayam Tauge & Koitiau Restaurant 高温街牙菜鸡沙河粉,99,2.696969696969697,,,0.20077459147459148,,0.0,-0.05993333333333333,0.0
Cozy Corner (Ampang Park),20,2.75,0.0,,0.19739444444444443,0.0,,-0.005790000000000006,-0.4939
Crab House,2,2.0,,,0.105375,,0.0,0.0,0.0
Craveat,4,3.25,,,0.31245,,0.0,0.6249,0.0
Crispy Palace,1,4.0,,,,,,,
Crossborder vape bar & bistro,1,4.0,,,,,,,
Cruise Kebab كروز كباب,3,3.0,,,0.12498000000000001,,,,0.0
Crumb Artisan Bakery & Cafe,23,3.130434782608696,0.43095,,0.19245833333333331,0.3182,0.0,0.4939,
Crystal,1,3.0,,,,,,0.4404,
Crystal Garden Restaurant,1,1.0,,,-0.15293333333333334,,,-0.5423,
Crystal Palace Seafood Restaurant,1,1.0,,,,,,,
Cu Cha Restaurant,18,3.1666666666666665,0.6249,,0.30625555555555556,,0.0,0.22394999999999998,0.0
CuBs & CuPs,4,3.75,,,0.29295,,,,0.4404
Cuisines Restaurant,49,3.836734693877551,0.42473125,,0.2537891975308642,0.31070000000000003,0.0,0.382040367965368,0.19063333333333332
Cun Cun Cafe,17,3.588235294117647,,,0.35084444444444446,-0.3612,0.1591,0.49766666666666665,0.0
Curate,47,2.3617021276595747,,,0.21857000000000001,,0.0,0.10104999999999999,0.0
Curate At Four Seasons Hotel Kuala Lumpur,48,3.4791666666666665,0.30633333333333335,,0.17378461538461537,0.0,-0.02131428571428571,0.31837,0.1101
Curry House,36,2.9166666666666665,,,0.06291428571428571,0.0,0.0,,0.0
D Anjung Muara,3,1.6666666666666667,,,0.0,,,,
D Legends bar,8,3.875,0.1101,,0.3380625,,0.2202,0.0,
D' Cahaya Cafe,13,3.230769230769231,,,0.0,,,,
D'Laksa - Original Penang Laksa,6,4.0,,,0.51315,,0.4404,,
D'Lima Cafe,22,1.7727272727272727,,,-0.06070071428571428,,-0.12635,0.251675,-0.042666666666666665
D'Loovi's,19,4.2631578947368425,0.457425,,0.36982499999999996,0.0,,0.31245,0.0
D'Sea Restaurant,3,3.0,,,0.128,,-0.2732,,
D'grill Seafood restaurant,29,1.7586206896551724,0.0,,-0.08557866666666666,0.4404,0.1741,-0.33826354166666667,0.0
DAPUR DAYANG,11,1.9090909090909092,,,0.253075,,0.0,-0.27115,0.0
DC Comics Super Heroes,15,3.0,,,0.14932,0.0,0.1591,0.395525,
DC Restaurant,54,3.7962962962962963,0.07896,,0.414734,0.0,0.19726,0.40941923076923076,-0.0903
DESA PERMATA IKAN BAKAR no5&6,86,3.1744186046511627,0.4215,,0.18495194444444443,0.42115,0.10181428571428572,0.24500555555555556,0.0
DIN by Din Tai Fung,25,2.12,,,0.11431363636363635,,0.0,0.363175,0.0
DIN by Din Tai Fung at Mid Valley SouthKey Mall (NO PORK),3,1.3333333333333333,,,-0.08895,,,-0.3612,
DIN by Din Tai Fung at Suria KLCC (NO PORK),21,3.142857142857143,0.35875,,0.0826388888888889,,0.0,0.29061333333333333,0.0
Da On Fine Korean Cuisine,14,3.4285714285714284,0.21075,,0.14581759259259258,0.4404,0.0,0.42575,0.0
Da San Yuan,4,3.0,,,0.146475,,,,
Dae Jang Gum,5,2.6,0.07470000000000002,,0.2202,,,0.31143333333333334,
Dalca Penang Restaurant by Masakan Warisan,16,2.75,,,0.1524,,,0.46715,
Dallah Restaurant (Johor Bahru),29,3.310344827586207,,,0.2043535714285714,0.0,0.0,0.28745,0.0
Damansara Uptown Hokkien Mee (Uptown-HQ),129,2.255813953488372,0.4215,,0.07408192307692307,-0.18076666666666666,-0.038775,0.029394999999999998,-0.0128375
Damascus Cafe,4,4.0,,,,,0.4404,,
Damascus Restoran,2,3.0,,,0.07050000000000001,,,,
Dancing Fish,129,3.2713178294573644,0.32928666666666667,,0.2251177969348659,,0.0618857142857143,0.35479230769230774,0.0
Daorae Korean BBQ Restaurant,64,3.0,,,0.17299583333333335,0.0,0.02263,0.076865,0.0
Daorea Korean BBQ,5,2.8,,,0.33086666666666664,,0.4404,0.35705,
Dapo Cafe - Makanan Kelantan.,20,3.4,,,0.2296166666666667,,,,
Dar Zen Food Centre 大人饮食中心,39,2.6153846153846154,,,0.09173333333333333,0.0,0.24003333333333332,0.13396666666666665,
Daruma Syokudo,3,3.6666666666666665,0.5106,,0.156225,,0.0,0.4404,
Dash Beach Club,32,2.4375,0.22935000000000003,,0.130275,0.41851666666666665,0.4404,0.07312777777777778,0.0
Daun Kitchen,1,5.0,,,0.0,,,,
David Brown's Restaurant & Tea Terrace,89,3.191011235955056,0.5627285714285714,0.4019,0.21515454545454543,0.3488,0.0,0.1750253333333333,0.0
David's Diner,89,3.101123595505618,0.325575,0.20095,0.2004034090909091,,0.06772500000000001,0.0942125,0.0
Dawan Thai Kitchen Seafood Restaurant,14,2.5714285714285716,,,0.2072642857142857,,0.2202,-0.18076666666666666,0.0
Dc Comics Superheroes Cafe,52,3.173076923076923,0.44914000000000004,,0.177446875,,0.0,0.2743481481481481,0.0
De.Wan,8,3.0,0.2616,,0.30699166666666666,,0.0,0.093725,0.0
De.Wan 1958 By Chef Wan,8,3.25,0.45816,,0.2936,0.0,,0.28919,0.0
Decanter PJ Section 17,87,2.9195402298850577,0.41485,,0.20218508403361346,0.210575,0.07835454545454545,0.21955666666666668,0.0
Deens Maju Nasi Kandar,76,3.4473684210526314,,0.3182,0.1933382142857143,-0.13381428571428572,0.03182,0.11251904761904762,-0.0002726190476190493
Deep Blue,6,2.5,0.527925,,-0.0229,,0.0,0.2263,
Define:Food,101,2.782178217821782,0.3595363636363636,,0.2119059090909091,,0.07387777777777778,0.2252590625,0.0
Define:food,6,3.1666666666666665,0.6249,,0.03166749999999996,0.4404,0.4404,0.31143333333333334,
Dehappy Seafood Restaurant,87,2.7126436781609193,0.28099999999999997,,0.11609780045351473,0.0,0.010935714285714286,0.34325703125,0.0
